Date,Price_Per_Barrel (USD) ,Price_Per_Liter (USD),Fuel_Type,Import_Volume (Barrels),Transportation_Cost (USD),Taxes (%),Storage_Cost (USD),Exchange_Rate_Fluctuations (%),Seasonal_Demand_Variations (Scale)
1991-07-11 00:00:00,21.32,0.13408805,Petroleum,5901,26.32,9.02,8.31,-2.06,6.39
1991-07-10 00:00:00,21.43,0.134779874,Petroleum,11997,14.4,11.79,9.76,-0.95,1.01
1991-07-09 00:00:00,21.35,0.13427673,Oil,11050,46.29,8.95,16.75,-2.23,5.47
1991-07-08 00:00:00,21.29,0.133899371,Petroleum,6349,39.31,11.31,15.31,0.36,1.05
1991-07-05 00:00:00,20.91,0.131509434,Gas,17166,23.95,8.31,5.65,1.52,9.63
1991-07-04 00:00:00,20.69,0.130125786,Gas,14591,17.05,12.56,9.67,0.06,6.13
1991-07-03 00:00:00,20.69,0.130125786,Gas,6431,45.31,11,14.32,-0.4,2.01
1991-07-02 00:00:00,20.92,0.131572327,Oil,13748,15.43,10.5,5.47,-1.72,1.92
1991-07-01 00:00:00,20.78,0.130691824,Petroleum,8144,46.28,13.34,13.62,1.77,5.3
1991-06-28 00:00:00,20.56,0.129308176,Gas,12038,29.76,12.94,11.09,-0.38,9.41
1991-06-27 00:00:00,20.41,0.12836478,Oil,11741,43.12,13.09,13,-0.09,3.8
1991-06-26 00:00:00,20.12,0.126540881,Petroleum,10566,42.88,13.2,11.45,2.39,5.65
1991-06-25 00:00:00,20.03,0.125974843,Petroleum,19801,43.27,13.6,19.49,-1.79,9.46
1991-06-24 00:00:00,19.92,0.125283019,Oil,10328,17.09,10.19,10.83,2.82,1.97
1991-06-21 00:00:00,20.1,0.126415094,Gas,7955,42.78,7.41,12.72,2.48,8.52
1991-06-20 00:00:00,20.22,0.127169811,Oil,9857,26.95,13.6,16.46,1.92,6.78
1991-06-19 00:00:00,19.99,0.12572327,Oil,15759,24.13,12.24,9.93,1.83,1.37
1991-06-18 00:00:00,20.11,0.126477987,Petroleum,15012,10.37,9.62,5.34,0.15,9.84
1991-06-17 00:00:00,19.97,0.125597484,Oil,19447,16.05,8.59,7.83,1.1,9.31
1991-06-14 00:00:00,19.7,0.123899371,Petroleum,7225,24.41,11.18,13.34,-1.88,3.66
1991-06-13 00:00:00,19.71,0.123962264,Petroleum,18746,32.04,6.54,8.03,2.5,1.7
1991-06-12 00:00:00,20.08,0.126289308,Oil,14676,16.32,6.4,13.56,2.75,7.69
1991-06-11 00:00:00,19.85,0.124842767,Gas,12287,40.58,12.82,19.65,0.84,7.89
1991-06-10 00:00:00,19.84,0.124779874,Oil,17297,17.12,14.88,13.05,1.59,7.07
1991-06-07 00:00:00,20.28,0.12754717,Gas,13508,36.61,13.34,11.31,-0.11,4.47
1991-06-06 00:00:00,20.38,0.128176101,Petroleum,7049,30.85,5.16,18.19,0.93,9.55
1991-06-05 00:00:00,20.45,0.128616352,Gas,18638,27.05,7.26,13.04,-1.76,9.04
1991-06-04 00:00:00,20.9,0.131446541,Gas,9807,27.45,6.65,12.9,2.33,7.8
1991-06-03 00:00:00,21.16,0.133081761,Petroleum,7895,41.48,5.35,14.67,-2.89,1.13
1991-05-31 00:00:00,21.16,0.133081761,Oil,14750,20.43,9.43,19.76,2.46,3.73
1991-05-30 00:00:00,21.3,0.133962264,Oil,10290,10.84,6.63,19.37,-2.12,2.29
1991-05-29 00:00:00,21.04,0.132327044,Oil,6144,27.15,5.13,14.01,0.43,1.39
1991-05-28 00:00:00,21.34,0.134213836,Gas,10568,34.22,8,8.47,1.68,7.56
1991-05-27 00:00:00,0,0,Oil,10404,16.13,8.11,13,-1.12,3.86
1991-05-24 00:00:00,21.04,0.132327044,Gas,18156,31.99,13.77,10.65,-1.31,7.7
1991-05-23 00:00:00,20.95,0.131761006,Petroleum,19332,40.42,9.68,7.97,1.98,8.38
1991-05-22 00:00:00,20.85,0.131132075,Petroleum,6121,48.37,6.44,11.73,-0.79,8.5
1991-05-21 00:00:00,20.95,0.131761006,Gas,8983,39.94,10.68,9.64,0.78,4.66
1991-05-20 00:00:00,21.39,0.134528302,Petroleum,6555,12.31,14.28,16.42,-2.62,9.84
1991-05-17 00:00:00,21.19,0.13327044,Gas,15270,12.35,14.37,18.07,2.61,4.27
1991-05-16 00:00:00,20.91,0.131509434,Oil,15927,17.43,5.88,9.73,1.5,7.86
1991-05-15 00:00:00,21.04,0.132327044,Petroleum,12309,22.13,6.03,10.63,1.4,2.15
1991-05-14 00:00:00,20.73,0.130377358,Petroleum,17831,14.69,8.31,16.32,-1.23,2.04
1991-05-13 00:00:00,20.89,0.131383648,Gas,7944,25.74,5.4,5.87,0.65,1.94
1991-05-10 00:00:00,21.25,0.133647799,Gas,19458,30.25,12.81,13.5,2.36,4.23
1991-05-09 00:00:00,21.92,0.137861635,Gas,17666,40.85,5.96,11.59,-0.62,1.63
1991-05-08 00:00:00,21.83,0.137295597,Oil,15783,27.4,11.76,17.5,-1.65,5.36
1991-05-07 00:00:00,21.72,0.136603774,Petroleum,19122,42.45,11.44,17.1,-2.01,2.8
1991-05-06 00:00:00,21.73,0.136666667,Oil,16999,48.81,13.72,15.09,-1.99,4.88
1991-05-03 00:00:00,21.43,0.134779874,Gas,19229,24.87,12.36,11.26,1.59,4.06
1991-05-02 00:00:00,21.17,0.133144654,Gas,9421,45.35,7.81,7.74,-0.36,6.38
1991-05-01 00:00:00,21.28,0.133836478,Oil,14465,26.92,12.7,14.58,-1.73,7.49
1991-04-30 00:00:00,20.99,0.132012579,Petroleum,9231,36.11,7.27,18.46,2.85,4.9
1991-04-29 00:00:00,21.3,0.133962264,Gas,9354,38.29,10.12,8.53,-2.54,2.8
1991-04-26 00:00:00,21.28,0.133836478,Petroleum,6207,30.99,13.5,17.79,0.01,6.84
1991-04-25 00:00:00,20.95,0.131761006,Gas,5273,30.29,11.57,17.06,-1.93,4.04
1991-04-24 00:00:00,21,0.132075472,Petroleum,19383,37.7,5.52,15.01,-0.37,1.07
1991-04-23 00:00:00,21.03,0.132264151,Petroleum,16782,22.5,9.56,19.38,-0.73,9.23
1991-04-22 00:00:00,21.68,0.136352201,Petroleum,12532,21.21,7.7,13.05,-0.32,8.71
1991-04-19 00:00:00,21.16,0.133081761,Oil,16866,15.21,7.02,16.16,-1.65,2.63
1991-04-18 00:00:00,21.08,0.132578616,Oil,6608,11.25,12.01,18.99,-2.73,1.83
1991-04-17 00:00:00,21.73,0.136666667,Petroleum,8045,10.85,8.68,8.93,-2.28,8.15
1991-04-16 00:00:00,21.6,0.135849057,Petroleum,17272,46.7,8.61,9.9,2.75,5.21
1991-04-15 00:00:00,21.85,0.137421384,Petroleum,5909,43.33,12.33,9.19,-2.09,6.82
1991-04-12 00:00:00,21.54,0.135471698,Gas,11759,35.7,13.67,8.16,-1.24,7.3
1991-04-11 00:00:00,20.98,0.131949686,Oil,9783,24.47,5.49,9.5,-0.99,8.34
1991-04-10 00:00:00,21.08,0.132578616,Gas,8973,22.16,14.06,16.28,-1.44,7.12
1991-04-09 00:00:00,20.58,0.129433962,Gas,18510,11.49,9.05,6.38,-2.75,9.25
1991-04-08 00:00:00,20.28,0.12754717,Petroleum,6753,22.39,5.17,10.79,-2.98,6.64
1991-04-05 00:00:00,20.03,0.125974843,Petroleum,7040,15.88,10.79,19,-2.19,2.84
1991-04-04 00:00:00,19.98,0.125660377,Oil,18617,11.92,11.48,7.16,-2.11,3.93
1991-04-03 00:00:00,19.48,0.122515723,Oil,6822,34.45,7.82,6.25,0.86,9.1
1991-04-02 00:00:00,19.38,0.121886792,Petroleum,13635,49.66,9.5,15.94,1.44,2.25
1991-04-01 00:00:00,19.28,0.121257862,Oil,5268,29.69,9.77,19.04,0.69,3.45
1991-03-29 00:00:00,0,0,Gas,15985,28.74,7.89,19.89,1.23,3.1
1991-03-28 00:00:00,19.63,0.123459119,Petroleum,19310,17.22,7.46,17.35,0.32,8.74
1991-03-27 00:00:00,19.45,0.122327044,Oil,13708,43.07,14.57,13.82,-0.6,3
1991-03-26 00:00:00,19.78,0.124402516,Gas,9614,41.93,7.26,6.37,-2.06,6.35
1991-03-25 00:00:00,19.47,0.12245283,Petroleum,19930,12.11,8.3,14.79,-2.54,2.25
1991-03-22 00:00:00,19.88,0.125031447,Gas,18509,47.54,5.53,13.98,1.61,1.7
1991-03-21 00:00:00,20.78,0.130691824,Petroleum,9995,48.91,5.01,14.24,-0.89,4.48
1991-03-20 00:00:00,20.4,0.128301887,Oil,14517,28.4,5.04,6.44,1,4.19
1991-03-19 00:00:00,20.68,0.130062893,Petroleum,8769,38.83,5.34,16.15,2.55,4.29
1991-03-18 00:00:00,19.78,0.124402516,Oil,17898,39.71,11.57,12.45,-0.33,8.82
1991-03-15 00:00:00,19.88,0.125031447,Gas,14544,33.03,8,14.51,-1.29,3.12
1991-03-14 00:00:00,20.05,0.126100629,Petroleum,8881,11.27,12.18,13.19,2.37,7.46
1991-03-13 00:00:00,20.48,0.128805031,Gas,8232,27.54,12.74,16.73,-2.9,6.64
1991-03-12 00:00:00,20.06,0.126163522,Oil,18595,39.4,10.89,18.52,-2.3,6.01
1991-03-11 00:00:00,19,0.119496855,Gas,13276,25.63,13.14,6.29,0.67,2.9
1991-03-08 00:00:00,19.34,0.12163522,Petroleum,15858,35.85,14.28,6.73,-2.46,8.28
1991-03-07 00:00:00,19.33,0.121572327,Gas,17599,44.05,6.31,18.22,1.82,7.47
1991-03-06 00:00:00,19.78,0.124402516,Petroleum,9305,16.82,9.71,5.73,0.81,1.61
1991-03-05 00:00:00,20.5,0.128930818,Gas,12365,49.63,13.69,11.74,1.89,9.57
1991-03-04 00:00:00,20.33,0.127861635,Petroleum,16175,30.06,8.72,13.14,-1.33,1.35
1991-03-01 00:00:00,19.43,0.122201258,Gas,17830,10.47,7.47,13.2,0.74,3.46
1991-02-28 00:00:00,19.28,0.121257862,Gas,5238,24.36,12.31,13.76,1.61,3.16
1991-02-27 00:00:00,19.03,0.119685535,Petroleum,13020,14.82,10.4,18.65,-1.05,3.68
1991-02-26 00:00:00,18.48,0.116226415,Oil,16269,40.24,10.61,10.27,0.21,4.98
1991-02-25 00:00:00,17.43,0.109622642,Gas,11467,17.35,11.14,6.87,-2.26,6.41
1991-02-22 00:00:00,17.43,0.109622642,Gas,19245,49.56,6.42,16.71,1.99,3.23
1991-02-21 00:00:00,18.48,0.116226415,Gas,9365,46.09,6.43,15.32,1.19,9.15
1991-02-20 00:00:00,20.18,0.126918239,Oil,10038,38.44,6.44,19.34,-0.28,2.48
1991-02-19 00:00:00,20.08,0.126289308,Oil,12358,18.67,12.35,6.05,2.62,9.11
1991-02-18 00:00:00,20.73,0.130377358,Petroleum,12567,29.28,11.23,10.98,2.85,9.74
1991-02-15 00:00:00,20.73,0.130377358,Oil,15067,32.8,12.74,11.06,1.88,1.41
1991-02-14 00:00:00,22.25,0.139937107,Petroleum,7574,40.46,14.94,9.36,-2.72,3.84
1991-02-13 00:00:00,22.38,0.140754717,Gas,6215,38.8,7.89,5.95,-1.9,8.62
1991-02-12 00:00:00,22.78,0.14327044,Gas,8810,45.46,6.99,5.92,-2.65,1.25
1991-02-11 00:00:00,22.44,0.141132075,Oil,19219,46.99,9.9,5.48,-0.38,8.94
1991-02-08 00:00:00,21.78,0.136981132,Oil,15244,45.87,14.92,12.58,-2.4,5.2
1991-02-07 00:00:00,21.33,0.134150943,Gas,17960,38.73,7.63,15.55,0.25,7.02
1991-02-06 00:00:00,21.48,0.13509434,Oil,8597,24.42,5.92,8.29,0.01,4.61
1991-02-05 00:00:00,20.7,0.130188679,Gas,12869,33.35,7.84,16.76,1.14,8.16
1991-02-04 00:00:00,21.23,0.133522013,Petroleum,16400,24.68,11.36,12.01,-1.84,1.57
1991-02-01 00:00:00,21.33,0.134150943,Oil,10427,42.92,13.05,15.82,-1.01,8.46
1991-01-31 00:00:00,21.9,0.137735849,Oil,7364,37.92,11.28,16.24,2.78,2.97
1991-01-30 00:00:00,21.08,0.132578616,Gas,17098,44.19,14.3,14.19,-2.54,4.84
1991-01-29 00:00:00,21.73,0.136666667,Gas,15524,45.23,9.51,13.62,2.87,3.93
1991-01-28 00:00:00,21.03,0.132264151,Petroleum,17938,47.91,10.35,6,2.78,4.55
1991-01-25 00:00:00,24.15,0.151886792,Gas,5974,15.05,10.36,16.12,2.56,9.49
1991-01-24 00:00:00,25.63,0.161194969,Petroleum,17747,39.37,12.72,6.28,-0.37,5.38
1991-01-23 00:00:00,24.08,0.151446541,Oil,14795,29.1,6.85,14.11,-0.58,7.67
1991-01-22 00:00:00,24.91,0.156666667,Gas,7484,22.38,11.61,6.94,1.6,1.1
1991-01-21 00:00:00,21.63,0.136037736,Gas,12634,39.33,7.44,9.78,-0.45,4.8
1991-01-18 00:00:00,20.05,0.126100629,Oil,7285,47.29,6.07,15.47,-2.56,7.03
1991-01-17 00:00:00,21.48,0.13509434,Oil,14883,31.81,11.43,19.92,-0.91,1.67
1991-01-16 00:00:00,32.25,0.202830189,Oil,16736,11.63,5.68,11.57,0.74,2.34
1991-01-15 00:00:00,30.35,0.190880503,Oil,19241,41.26,11.75,14.7,-0.38,2.9
1991-01-14 00:00:00,30.13,0.189496855,Oil,15848,40.62,12.51,17.25,-2.78,5.5
1991-01-11 00:00:00,27.43,0.172515723,Petroleum,5234,21.28,10.76,7.02,-0.55,8.28
1991-01-10 00:00:00,27.55,0.17327044,Gas,17716,18.92,6.95,6.47,-0.06,8.96
1991-01-09 00:00:00,28,0.176100629,Oil,5384,19.13,9.32,5.44,-2.03,1.14
1991-01-08 00:00:00,27.5,0.172955975,Petroleum,7876,43.44,14.34,5.72,1,9.95
1991-01-07 00:00:00,27.25,0.171383648,Gas,19356,27.73,12.96,9.94,2.27,3.43
1991-01-04 00:00:00,24.88,0.156477987,Gas,17277,33.02,12.6,10.47,0.79,6.28
1991-01-03 00:00:00,25.61,0.161069182,Oil,6382,35.85,13.75,9.48,-1.61,5.15
1991-01-02 00:00:00,26.53,0.166855346,Petroleum,7840,24.45,10.68,8.09,0.46,4.3
1991-01-01 00:00:00,0,0,Gas,17061,48.19,10.93,16.81,-1.94,5.57
1990-12-31 00:00:00,28.48,0.179119497,Gas,11274,47.8,6.33,7.79,-1.58,3.92
1990-12-28 00:00:00,27.58,0.173459119,Gas,6769,10.69,11.97,6.76,-1.13,6.44
1990-12-27 00:00:00,26.95,0.169496855,Gas,9163,34.18,14.33,16.75,2.84,5.51
1990-12-26 00:00:00,27.35,0.172012579,Gas,19535,38.43,13,6.6,1.05,1.49
1990-12-25 00:00:00,0,0,Gas,14646,17.87,10.34,8.18,0.99,4.78
1990-12-24 00:00:00,26.95,0.169496855,Gas,7167,10.75,14.65,16.78,-0.05,1.99
1990-12-21 00:00:00,27.08,0.170314465,Oil,6441,21.05,14.23,17.56,-1.21,2.81
1990-12-20 00:00:00,27.5,0.172955975,Petroleum,10073,12.95,11.16,8,-2.83,4.86
1990-12-19 00:00:00,28.26,0.177735849,Oil,16371,24.43,6.07,6.35,-2.83,1.9
1990-12-18 00:00:00,27.85,0.175157233,Petroleum,9443,44.1,8.27,17.47,-2.81,2.46
1990-12-17 00:00:00,27.1,0.170440252,Petroleum,5871,16.48,13.3,8.52,2.16,8.55
1990-12-14 00:00:00,26.6,0.167295597,Gas,9202,22.34,5.26,5.49,2.63,1.37
1990-12-13 00:00:00,26.45,0.166352201,Petroleum,9635,24.81,12.56,6.46,-2.07,3.72
1990-12-12 00:00:00,25.3,0.159119497,Petroleum,13885,39.9,9.75,16.47,1.78,5.33
1990-12-11 00:00:00,26.5,0.166666667,Oil,8828,41.9,5.92,10.92,2.04,5.24
1990-12-10 00:00:00,27.08,0.170314465,Petroleum,14170,25.42,9.94,18.86,0.86,8.06
1990-12-07 00:00:00,26.61,0.167358491,Petroleum,13072,21.09,7.17,11.05,0.99,1.34
1990-12-06 00:00:00,26.35,0.16572327,Gas,12670,35.76,11.71,18.32,0.06,8.11
1990-12-05 00:00:00,27.18,0.170943396,Gas,13031,46.89,12.72,5.62,0.73,8.04
1990-12-04 00:00:00,29.05,0.182704403,Oil,5112,29.02,13.99,19.59,-0.18,7.32
1990-12-03 00:00:00,29.4,0.18490566,Gas,18451,30.9,9.18,9.83,-0.03,5.14
1990-11-30 00:00:00,29.08,0.182893082,Gas,16270,13.52,12.3,16.63,2.51,8.29
1990-11-29 00:00:00,32.93,0.207106918,Gas,8077,43.8,7.15,10.76,-0.93,7.42
1990-11-28 00:00:00,33.28,0.209308176,Oil,12890,41.35,5.1,16.41,1.14,6.08
1990-11-27 00:00:00,33.05,0.207861635,Gas,18455,26.97,7.69,8.35,-0.45,5.98
1990-11-26 00:00:00,33.28,0.209308176,Oil,12184,22.98,10.94,8.09,-1.01,5.57
1990-11-23 00:00:00,32.35,0.203459119,Gas,7870,44.44,5.9,9.19,-0.02,6.83
1990-11-22 00:00:00,30.08,0.18918239,Oil,19707,42.91,11.56,12.52,-1.33,9.68
1990-11-21 00:00:00,30.08,0.18918239,Oil,12475,30.17,5.55,7.71,1.78,4.87
1990-11-20 00:00:00,29.5,0.185534591,Oil,15202,28.11,8.16,6.16,1.74,6.47
1990-11-19 00:00:00,31.45,0.197798742,Petroleum,6318,14.41,9.86,10.59,-2.87,8.55
1990-11-16 00:00:00,29.91,0.188113208,Gas,15332,15.75,5.76,13.18,-1.75,9.66
1990-11-15 00:00:00,31.05,0.195283019,Gas,7229,30.2,10.47,5.87,-2.78,8.12
1990-11-14 00:00:00,31.18,0.196100629,Gas,17599,42.98,5.54,17.15,-2.94,9.02
1990-11-13 00:00:00,33.3,0.209433962,Petroleum,8378,25.18,8.6,16.24,-2.38,3.44
1990-11-12 00:00:00,32.08,0.201761006,Oil,14660,42.82,7.65,8.55,-1.72,1.13
1990-11-09 00:00:00,33.91,0.21327044,Gas,7152,19.17,12.09,6.23,2.06,3.07
1990-11-08 00:00:00,35.61,0.223962264,Gas,12459,30.31,8.48,10.37,-1.05,1.34
1990-11-07 00:00:00,35.48,0.223144654,Petroleum,16454,38.62,8,15.06,1.29,7.01
1990-11-06 00:00:00,32.41,0.203836478,Gas,12810,13.53,7.79,11.53,0.31,5.28
1990-11-05 00:00:00,32.05,0.201572327,Petroleum,5175,12.17,8.64,14.58,1.65,1.56
1990-11-02 00:00:00,33.95,0.213522013,Gas,8985,15.13,5.89,13.82,1.51,5.95
1990-11-01 00:00:00,35.3,0.222012579,Oil,7397,28.57,7.94,12.17,-1.33,4.8
1990-10-31 00:00:00,35.31,0.222075472,Gas,14710,42.49,8.55,15.13,2.2,2.28
1990-10-30 00:00:00,34.93,0.219685535,Oil,18783,15.49,9.58,11.39,2.79,1.03
1990-10-29 00:00:00,35.28,0.221886792,Oil,19177,17.28,13.19,8.24,-0.95,4.78
1990-10-26 00:00:00,33.03,0.207735849,Petroleum,13966,31.97,9.19,16.51,-1.07,9.97
1990-10-25 00:00:00,34.35,0.216037736,Oil,5636,40.99,6.97,19.64,2.8,3.66
1990-10-24 00:00:00,30.8,0.193710692,Oil,10711,13.1,7.27,19.03,0.49,2.87
1990-10-23 00:00:00,29.95,0.18836478,Petroleum,16185,45.22,5.17,9.66,2.46,6.31
1990-10-22 00:00:00,28.46,0.178993711,Oil,9007,19.08,10.87,8.25,0.43,8.11
1990-10-19 00:00:00,33.82,0.212704403,Oil,15733,25.22,12.27,17.78,-0.08,9.83
1990-10-18 00:00:00,37.03,0.232893082,Gas,7967,49.55,9.69,5.43,0.98,3.63
1990-10-17 00:00:00,36.03,0.226603774,Oil,14599,18.9,11.93,16.34,-1.1,8.16
1990-10-16 00:00:00,39.34,0.247421384,Oil,6065,25.69,7.79,11.71,0.29,7.2
1990-10-15 00:00:00,38,0.238993711,Petroleum,5186,35.54,6.66,13.72,-0.02,1.35
1990-10-12 00:00:00,39.42,0.247924528,Oil,11495,48.94,9.35,17.6,-2.19,5.35
1990-10-11 00:00:00,41.07,0.258301887,Petroleum,19268,24.86,12.57,17.74,-2.97,4.79
1990-10-10 00:00:00,39.3,0.247169811,Gas,16527,38.62,5.44,19.5,-2.65,6.97
1990-10-09 00:00:00,40.73,0.256163522,Oil,9483,24.09,13.77,18.39,0.41,1.7
1990-10-08 00:00:00,38.88,0.244528302,Petroleum,6324,41.61,11.67,5.8,1.3,4.63
1990-10-05 00:00:00,37.87,0.238176101,Oil,9741,49.24,8.34,18.77,0.95,9.78
1990-10-04 00:00:00,36.76,0.231194969,Petroleum,9695,23.82,11.68,8.57,1.87,9.62
1990-10-03 00:00:00,37.04,0.232955975,Petroleum,13670,16.2,13.66,11.68,-0.99,1.17
1990-10-02 00:00:00,34.43,0.216540881,Gas,15211,18.16,14.55,11.14,1.66,8.64
1990-10-01 00:00:00,37.08,0.233207547,Gas,5660,19.73,11.45,5.68,2.59,8.09
1990-09-28 00:00:00,39.53,0.248616352,Gas,9856,16.78,7.85,6.21,1.79,8.11
1990-09-27 00:00:00,39.77,0.250125786,Oil,16107,20.35,10.45,10.9,0.46,5.99
1990-09-26 00:00:00,39.12,0.246037736,Gas,19196,17.16,10.79,5.55,2.55,9.13
1990-09-25 00:00:00,38.33,0.241069182,Petroleum,5329,31.73,12.64,18.61,0.94,8.99
1990-09-24 00:00:00,39.05,0.245597484,Petroleum,7544,22.78,7.44,8.46,-0.39,4.59
1990-09-21 00:00:00,36.21,0.227735849,Petroleum,19202,18,6.62,17.9,2.98,2.6
1990-09-20 00:00:00,34.44,0.216603774,Oil,10046,47.69,12.45,12.33,-0.35,2.25
1990-09-19 00:00:00,33.18,0.208679245,Petroleum,19383,38.04,13.07,19.7,-2.97,2.32
1990-09-18 00:00:00,33.48,0.210566038,Petroleum,11140,46.2,5.03,13.99,-2.02,5.34
1990-09-17 00:00:00,33.73,0.212138365,Petroleum,5241,38.44,10.4,18.45,1.21,5.91
1990-09-14 00:00:00,31.79,0.199937107,Gas,15612,42.54,11.87,6.49,-1.93,9.07
1990-09-13 00:00:00,31.2,0.196226415,Oil,7735,14.12,6.35,11.88,2.85,3.89
1990-09-12 00:00:00,30.85,0.194025157,Oil,15064,11.12,8.55,19.53,-2.66,6.78
1990-09-11 00:00:00,30.29,0.190503145,Oil,16101,23.5,11.01,12.01,-2.87,5.25
1990-09-10 00:00:00,30.83,0.193899371,Petroleum,18608,48.36,13.69,10.07,-2.97,8.72
1990-09-07 00:00:00,30.09,0.189245283,Oil,18041,32.86,11.1,13.63,0.83,5.36
1990-09-06 00:00:00,31.51,0.198176101,Gas,10201,10.52,8.76,7.56,0.68,4.61
1990-09-05 00:00:00,30,0.188679245,Petroleum,13619,31.41,9.52,19.74,1.26,1.07
1990-09-04 00:00:00,29.3,0.18427673,Gas,14576,13.34,14.08,13.73,-1.22,1.22
1990-09-03 00:00:00,27.45,0.172641509,Petroleum,12261,38.94,13.45,14.25,0.14,1.26
1990-08-31 00:00:00,27.45,0.172641509,Oil,11017,17.61,6.27,7.49,-2.22,6.4
1990-08-30 00:00:00,26.96,0.169559748,Petroleum,18166,49.92,13.54,11.35,2.99,2.75
1990-08-29 00:00:00,26.15,0.164465409,Petroleum,15664,20.83,5.45,18.51,-2.22,3.35
1990-08-28 00:00:00,27.73,0.174402516,Gas,17375,35.67,10.57,11.92,-0.8,7.58
1990-08-27 00:00:00,27.36,0.172075472,Oil,6874,24.58,7.93,7.96,1.26,8.72
1990-08-24 00:00:00,31.1,0.195597484,Gas,13789,37.99,8.96,12.35,-0.52,1.04
1990-08-23 00:00:00,31.67,0.19918239,Oil,5620,16.63,14.63,8.42,-2.04,3.39
1990-08-22 00:00:00,30.52,0.191949686,Petroleum,11136,38.11,8.15,19.42,2.31,4.02
1990-08-21 00:00:00,28.46,0.178993711,Gas,9266,28.32,14.22,9.5,-0.76,1.5
1990-08-20 00:00:00,28.63,0.180062893,Petroleum,14683,35.04,12.66,15.96,-0.61,8.77
1990-08-17 00:00:00,28.65,0.180188679,Gas,15654,31.72,6.46,17.41,-2.76,9.54
1990-08-16 00:00:00,27.4,0.172327044,Gas,10010,42.73,11.48,14.96,2.62,8.09
1990-08-15 00:00:00,26.54,0.166918239,Petroleum,16132,27.11,11.83,15.1,-2.06,7.78
1990-08-14 00:00:00,26.7,0.167924528,Petroleum,5734,33.24,7.75,5.92,-0.38,6.39
1990-08-13 00:00:00,27.07,0.170251572,Petroleum,14208,33.5,7.92,9.24,0.75,4.64
1990-08-10 00:00:00,26.38,0.16591195,Gas,5713,27.64,11.94,6.54,-0.6,7.05
1990-08-09 00:00:00,25.69,0.161572327,Petroleum,13281,49.68,6.54,10.4,0.2,2.32
1990-08-08 00:00:00,26.19,0.164716981,Gas,6836,13.72,10.25,6.59,-1.43,2.6
1990-08-07 00:00:00,29.6,0.186163522,Gas,5155,46.27,13.96,11.39,2.33,9.15
1990-08-06 00:00:00,28.73,0.180691824,Petroleum,12532,10.07,12.67,18.73,1.02,5.29
1990-08-03 00:00:00,23.79,0.149622642,Gas,16911,29.41,9.92,6.85,1.75,6.88
1990-08-02 00:00:00,23.71,0.149119497,Oil,15963,43.79,10.78,17.52,2.01,4.21
1990-08-01 00:00:00,21.59,0.135786164,Gas,7711,17.52,13.91,9.07,-1.24,3.38
1990-07-31 00:00:00,20.57,0.129371069,Petroleum,19154,49.52,6.74,12.67,-0.9,2.45
1990-07-30 00:00:00,20.24,0.127295597,Petroleum,9825,43.72,14.14,18.69,1.7,8.43
1990-07-27 00:00:00,20.07,0.126226415,Gas,13476,34.98,8.68,5.21,1.19,1.2
1990-07-26 00:00:00,20.33,0.127861635,Oil,15937,22.06,6.14,15.87,-1.49,7.56
1990-07-25 00:00:00,19.33,0.121572327,Gas,15052,30.75,13.65,13.06,0.61,4.53
1990-07-24 00:00:00,19.84,0.124779874,Petroleum,17644,45.11,7.07,13.32,-2.12,5.99
1990-07-23 00:00:00,19.88,0.125031447,Oil,11001,17.71,6.02,18.81,1.56,7.26
1990-07-20 00:00:00,19.61,0.123333333,Gas,16105,21.14,13.58,13.76,-0.52,6.36
1990-07-19 00:00:00,19.07,0.119937107,Oil,16895,31.9,6.89,13.06,1.73,4.34
1990-07-18 00:00:00,18.57,0.116792453,Gas,10405,20.91,14.98,10.35,1.92,3.09
1990-07-17 00:00:00,18.23,0.114654088,Gas,15727,37.96,12.12,9.76,-0.42,2.86
1990-07-16 00:00:00,18.67,0.117421384,Petroleum,7024,16.95,13.27,17.26,1.44,7.7
1990-07-13 00:00:00,18.37,0.115534591,Gas,6955,15.92,7.07,6.29,2.78,3.97
1990-07-12 00:00:00,18.69,0.11754717,Gas,9745,14.07,12.39,10.22,2.04,9.55
1990-07-11 00:00:00,17.45,0.109748428,Petroleum,7703,32.52,11.17,8.87,-2.96,6.84
1990-07-10 00:00:00,17.05,0.107232704,Petroleum,17471,40.74,5.28,11.49,-0.09,6.61
1990-07-09 00:00:00,16.63,0.104591195,Petroleum,7706,25.63,7.11,19.35,-2.72,3.18
1990-07-06 00:00:00,16.49,0.103710692,Oil,16670,39.25,10.08,12.71,2.23,5.03
1990-07-05 00:00:00,16.5,0.103773585,Gas,17247,27.75,13.39,6.87,-1.95,9.95
1990-07-04 00:00:00,16.73,0.105220126,Petroleum,7340,45.55,12.67,10.99,1.72,8.46
1990-07-03 00:00:00,16.73,0.105220126,Gas,13059,49.89,5.09,5.8,2.48,4.2
1990-07-02 00:00:00,16.94,0.106540881,Oil,14105,12.05,11.31,7.97,-2.74,2.87
1990-06-29 00:00:00,17.05,0.107232704,Oil,7546,38.42,7.52,17.6,-1.3,6.82
1990-06-28 00:00:00,17.18,0.108050314,Petroleum,10414,45.82,9.72,13.43,2.68,6.11
1990-06-27 00:00:00,16.7,0.105031447,Oil,16956,27.1,5.53,11.64,-2.85,9.17
